!------------------------------------------------------------------------------
! HMS-100 sectioned forward coefficients 			   15-OCT-1998
! QUADS to 7th order
! DIPOLE: Part 0 to 7th order, Parts 1 and 2 to 6th order (COSY LIMITIATION)
! FRMODE=3
!------------------------------------------------------------------------------
NAME: Q1
PART: 0
OFFSET:        2.1607500000000002 (in meters)
LENGTH:        0.0000000000000000 (canonical length in meters)
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1043360E-12 0220010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1094157E-10 0040010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5109132E-10 2011010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.7015371E-12 1111010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2210084E-12 0211010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1600575E-10 0031010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.9739225E-13 2002010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2119191E-12 1102010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5597336E-13 0022010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4121483E-13 0013010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.6928603E-12 4000001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2523409E-09 3100001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5647327E-09 2200001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1850716E-12 1300001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1291852E-10 0400001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3920245E-11 2020001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.7191748E-09 1120001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5449417E-09 0220001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.6165967E-12 0040001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.7508256E-09 2011001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5530057E-10 1111001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.6672521E-12 0211001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2379771E-09 0031001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5555030E-09 2002001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.7094401E-12 1102001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2498497E-10 0202001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5370643E-09 0022001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1996607E-12 0013001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1204978E-10 0004001
 -0.2135795E-09 0.8028115E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 3000020
 -0.5332617E-12 0.6085467E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 2100020
 -0.1859238E-13-0.9600161E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200020
  0.0000000E+00-0.8245383E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0300020
  0.0000000E+00 0.0000000E+00 0.5218277E-09 0.2233282E-08 0.0000000E+00 2010020
  0.0000000E+00 0.0000000E+00-0.3610800E-11 0.1150405E-08 0.0000000E+00 1110020
  0.0000000E+00 0.0000000E+00-0.8480289E-12-0.1794308E-11 0.0000000E+00 0210020
 -0.5760970E-09 0.2174096E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020020
  0.1141560E-11 0.5461285E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0120020
  0.0000000E+00 0.0000000E+00 0.1570955E-09 0.6729008E-09 0.0000000E+00 0030020
  0.0000000E+00 0.0000000E+00 0.1059318E-11-0.5490974E-09 0.0000000E+00 2001020
  0.0000000E+00 0.0000000E+00 0.1678420E-11 0.3462185E-11 0.0000000E+00 1101020
 -0.3772727E-11-0.1041838E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 1011020
 -0.1783880E-11 0.3415214E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0111020
  0.0000000E+00 0.0000000E+00-0.4641152E-12-0.4967847E-09 0.0000000E+00 0021020
  0.8855936E-12-0.1755612E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002020
  0.0000000E+00 0.0000000E+00-0.1861087E-13-0.9943005E-12 0.0000000E+00 0012020
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.9118063E-12 0.0000000E+00 0003020
 -0.5236253E-08 0.8735233E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 3000011
 -0.5889411E-08 0.6528868E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 2100011
  0.6422944E-11-0.3246759E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200011
  0.8391619E-11 0.1456391E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 0300011
  0.0000000E+00 0.0000000E+00-0.1484460E-07 0.2364034E-06 0.0000000E+00 2010011
  0.0000000E+00 0.0000000E+00-0.1134990E-07-0.8012765E-09 0.0000000E+00 1110011
  0.0000000E+00 0.0000000E+00 0.1194818E-10 0.1007274E-07 0.0000000E+00 0210011
 -0.1454731E-07 0.2483634E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020011
 -0.5481697E-08-0.4173001E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0120011
  0.0000000E+00 0.0000000E+00-0.4587391E-08 0.7492659E-07 0.0000000E+00 0030011
  0.0000000E+00 0.0000000E+00 0.5501743E-08 0.4207232E-09 0.0000000E+00 2001011
  0.0000000E+00 0.0000000E+00-0.2301598E-10-0.2166039E-07 0.0000000E+00 1101011
  0.0000000E+00 0.0000000E+00-0.1210874E-12 0.6961087E-11 0.0000000E+00 0201011
  0.1062599E-07 0.8257527E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1011011
 -0.2285624E-10 0.2242278E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0111011
  0.0000000E+00 0.0000000E+00 0.5144558E-08-0.6242935E-09 0.0000000E+00 0021011
  0.1173007E-10-0.1198543E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002011
 -0.1273727E-12 0.7833085E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0102011
  0.0000000E+00 0.0000000E+00 0.6604683E-11 0.3361410E-07 0.0000000E+00 0012011
  0.0000000E+00 0.0000000E+00-0.8973439E-11 0.1476986E-10 0.0000000E+00 0003011
 -0.2128762E-06 0.2620468E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 3000002
 -0.1085991E-08 0.7970416E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 2100002
  0.1637807E-06-0.4108319E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200002
 -0.3649486E-10 0.1600191E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0300002
  0.0000000E+00 0.0000000E+00-0.5963156E-06-0.8084599E-06 0.0000000E+00 2010002
  0.0000000E+00 0.0000000E+00 0.1338817E-08-0.6043208E-05 0.0000000E+00 1110002
  0.0000000E+00 0.0000000E+00-0.5270601E-07 0.1313782E-08 0.0000000E+00 0210002
 -0.6162510E-06 0.8102957E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020002
  0.6938664E-09 0.2969587E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0120002
  0.0000000E+00 0.0000000E+00-0.1921750E-06-0.2771434E-06 0.0000000E+00 0030002
  0.0000000E+00 0.0000000E+00-0.7029775E-09 0.3097106E-05 0.0000000E+00 2001002
  0.0000000E+00 0.0000000E+00 0.1092129E-06-0.3186338E-08 0.0000000E+00 1101002
  0.0000000E+00 0.0000000E+00-0.1775733E-10 0.5458557E-07 0.0000000E+00 0201002
 -0.1373260E-08-0.6087591E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 1011002
 -0.1111203E-06 0.3155091E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0111002
  0.0000000E+00 0.0000000E+00 0.1042455E-08 0.7802989E-05 0.0000000E+00 0021002
  0.5748823E-07-0.1310024E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002002
 -0.1921087E-10-0.5554225E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0102002
  0.0000000E+00 0.0000000E+00-0.1666473E-06 0.4092033E-08 0.0000000E+00 0012002
  0.0000000E+00 0.0000000E+00-0.3683810E-10-0.1705370E-06 0.0000000E+00 0003002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5586531E-11 2000030
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.8886861E-11 1100030
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1700944E-12 0200030
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5091071E-11 0020030
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.8471775E-11 0011030
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1624793E-12 0002030
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3679019E-12 2000021
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.8023591E-10 1100021
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.8530580E-10 0200021
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3437777E-12 0020021
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7977280E-10 0011021
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.8826970E-10 0002021
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.9057027E-08 2000012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1101463E-05 1100012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3650345E-09 0200012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.8575458E-08 0020012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1101455E-05 0011012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3671961E-09 0002012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.8230166E-04 2000003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4699591E-07 1100003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3608154E-05 0200003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.7949280E-04 0020003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4594697E-07 0011003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3735634E-05 0002003
  0.9005664E-10-0.1372547E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000040
 -0.1719155E-11-0.8615235E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100040
  0.0000000E+00 0.0000000E+00-0.8369087E-10-0.1295543E-09 0.0000000E+00 0010040
  0.0000000E+00 0.0000000E+00 0.1607561E-11 0.8732692E-10 0.0000000E+00 0001040
  0.1093232E-08-0.2280833E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000031
  0.8629344E-09 0.1489430E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100031
  0.0000000E+00 0.0000000E+00 0.1041001E-08 0.2127808E-05 0.0000000E+00 0010031
  0.0000000E+00 0.0000000E+00-0.8723250E-09 0.1440273E-08 0.0000000E+00 0001031
  0.1130570E-04-0.1794556E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000022
 -0.5566394E-08 0.1072857E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100022
  0.0000000E+00 0.0000000E+00-0.1073190E-04 0.1731104E-06 0.0000000E+00 0010022
  0.0000000E+00 0.0000000E+00-0.5418932E-08-0.1130217E-04 0.0000000E+00 0001022
  0.2984162E-06-0.1638888E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000013
 -0.3607922E-04 0.4069001E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100013
  0.0000000E+00 0.0000000E+00-0.2891663E-06-0.1596757E-02 0.0000000E+00 0010013
  0.0000000E+00 0.0000000E+00 0.3735398E-04-0.3996816E-06 0.0000000E+00 0001013
  0.2039704E-02-0.5470386E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000004
 -0.3383185E-06 0.2004493E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100004
  0.0000000E+00 0.0000000E+00 0.2004596E-02-0.5315846E-05 0.0000000E+00 0010004
  0.0000000E+00 0.0000000E+00 0.3338071E-06 0.2039597E-02 0.0000000E+00 0001004
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4902078E-13 6000000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2636242E-13 5100000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4937432E-12 4020000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1260912E-12 3120000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4135498E-12 2040000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2778715E-13 1140000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2247935E-13 0060000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5619739E-13 4011000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3021695E-13 3111000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1393412E-12 2031000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2707433E-13 1131000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1962141E-13 0051000
 -0.3882241E-12 0.5558345E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 5000010
 -0.3980156E-13 0.1206732E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 4100010
  0.0000000E+00 0.0000000E+00-0.6379539E-12 0.1987743E-10 0.0000000E+00 4010010
  0.0000000E+00 0.0000000E+00-0.1979459E-12 0.2157602E-11 0.0000000E+00 3110010
  0.0000000E+00 0.0000000E+00-0.4090769E-13 0.0000000E+00 0.0000000E+00 2210010
 -0.1123211E-11 0.3885357E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 3020010
 -0.1345414E-13 0.4361378E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 2120010
  0.2245988E-13-0.1973251E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1220010
  0.0000000E+00 0.0000000E+00-0.1128924E-11 0.3396872E-10 0.0000000E+00 2030010
  0.0000000E+00 0.0000000E+00-0.1725171E-12 0.1524306E-11 0.0000000E+00 1130010
  0.0000000E+00 0.0000000E+00-0.2281692E-13-0.1100662E-12 0.0000000E+00 0230010
 -0.4012688E-12 0.1657348E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1040010
  0.4417519E-13-0.2254917E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0140010
  0.0000000E+00 0.0000000E+00-0.2776849E-12 0.2944325E-11 0.0000000E+00 0050010
  0.0000000E+00 0.0000000E+00 0.4193751E-13 0.0000000E+00 0.0000000E+00 4001010
  0.0000000E+00 0.0000000E+00 0.4863797E-13 0.1501943E-12 0.0000000E+00 3101010
 -0.2102511E-12 0.2647011E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 3011010
 -0.8434558E-13 0.4575913E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 2111010
  0.0000000E+00 0.0000000E+00-0.3513881E-13 0.4823781E-11 0.0000000E+00 2021010
  0.0000000E+00 0.0000000E+00 0.5343015E-13 0.3941820E-12 0.0000000E+00 1121010
 -0.1837994E-12 0.2344486E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1031010
 -0.5089550E-13 0.1336029E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0131010
  0.0000000E+00 0.0000000E+00-0.2886456E-13 0.8898509E-12 0.0000000E+00 0041010
  0.2724762E-13-0.1114724E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 3002010
  0.0000000E+00 0.0000000E+00-0.1939489E-13-0.1947046E-12 0.0000000E+00 2012010
  0.2784477E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1022010
 -0.2532387E-10 0.4032673E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 5000001
 -0.5713884E-11 0.2108061E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 4100001
  0.0000000E+00 0.3309546E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 3200001
  0.4778332E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2300001
  0.0000000E+00 0.7424412E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1400001
  0.0000000E+00 0.0000000E+00-0.9656261E-10-0.6628191E-10 0.0000000E+00 4010001
  0.0000000E+00 0.0000000E+00-0.1106982E-10-0.1060200E-10 0.0000000E+00 3110001
  0.0000000E+00 0.0000000E+00 0.2943953E-12-0.1874674E-11 0.0000000E+00 2210001
  0.0000000E+00 0.0000000E+00 0.1292023E-12 0.0000000E+00 0.0000000E+00 1310001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2855480E-12 0.0000000E+00 0410001
 -0.1907394E-09 0.1234552E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 3020001
 -0.2215579E-10 0.3440963E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 2120001
  0.9738295E-12-0.1082740E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1220001
  0.5997814E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0320001
  0.0000000E+00 0.0000000E+00-0.1739921E-09-0.1251174E-09 0.0000000E+00 2030001
  0.0000000E+00 0.0000000E+00-0.8552540E-11-0.2995746E-10 0.0000000E+00 1130001
  0.0000000E+00 0.0000000E+00 0.5547838E-12-0.1909343E-10 0.0000000E+00 0230001
 -0.8590159E-10 0.4785330E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1040001
  0.9328716E-12-0.9814734E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0140001
  0.0000000E+00 0.0000000E+00-0.1655675E-10-0.3243875E-10 0.0000000E+00 0050001
  0.0000000E+00 0.0000000E+00-0.6537817E-13 0.1052396E-10 0.0000000E+00 4001001
  0.0000000E+00 0.0000000E+00-0.7274970E-12 0.7303901E-11 0.0000000E+00 3101001
  0.0000000E+00 0.0000000E+00 0.1998103E-12 0.0000000E+00 0.0000000E+00 2201001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1068790E-11 0.0000000E+00 1301001
 -0.1219392E-10 0.3375592E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 3011001
 -0.2252321E-11-0.4217721E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 2111001
 -0.6965763E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1211001
  0.0000000E+00-0.1105774E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0311001
  0.0000000E+00 0.0000000E+00-0.2386702E-10-0.3575313E-10 0.0000000E+00 2021001
  0.0000000E+00 0.0000000E+00-0.2007871E-11-0.4879723E-10 0.0000000E+00 1121001
  0.0000000E+00 0.0000000E+00-0.2089653E-12 0.0000000E+00 0.0000000E+00 0221001
 -0.1151504E-10 0.9895348E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1031001
 -0.6921145E-12 0.6744938E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0131001
  0.0000000E+00 0.0000000E+00-0.4706637E-11-0.1885928E-10 0.0000000E+00 0041001
  0.5551991E-12-0.2030392E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 3002001
  0.2006976E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2102001
  0.0000000E+00 0.5646858E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1202001
  0.0000000E+00 0.0000000E+00 0.9855829E-12-0.1050071E-10 0.0000000E+00 2012001
  0.0000000E+00 0.0000000E+00 0.6763040E-12 0.0000000E+00 0.0000000E+00 1112001
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5391237E-12 0.0000000E+00 0212001
  0.1950825E-12-0.1242566E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1022001
 -0.2113387E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0122001
  0.0000000E+00 0.0000000E+00 0.5569329E-13 0.3062386E-10 0.0000000E+00 0032001
  0.0000000E+00 0.0000000E+00-0.6395146E-12 0.0000000E+00 0.0000000E+00 2003001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1097134E-11 0.0000000E+00 1103001
 -0.1445027E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1013001
  0.0000000E+00-0.1134066E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0113001
  0.0000000E+00 0.0000000E+00-0.4860149E-12 0.0000000E+00 0.0000000E+00 0023001
  0.0000000E+00-0.2634892E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1004001
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.9119028E-12 0.0000000E+00 0014001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2131218E-12 4000020
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2235846E-12 3100020
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1099585E-11 2020020
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5977961E-12 1120020
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1578915E-12 0040020
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4892010E-12 2011020
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1051647E-13 1111020
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1489265E-12 0031020
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2805316E-13 4000011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5121869E-11 3100011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5789059E-11 2200011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1567906E-12 2020011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1422484E-10 1120011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5386650E-11 0220011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2436622E-13 0040011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1516884E-10 2011011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1105462E-11 1111011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1304297E-13 0211011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4689139E-11 0031011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5597439E-11 2002011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1448372E-13 1102011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5235601E-11 0022011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2851290E-09 4000002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4218800E-09 3100002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1539268E-11 2200002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1072901E-09 1300002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2704408E-13 0400002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.6180474E-11 2020002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1221833E-08 1120002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1236456E-11 0220002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2556033E-09 0040002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1202994E-08 2011002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2248891E-13 1111002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1092064E-09 0211002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3875137E-09 0031002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1263661E-11 2002002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1111238E-09 1102002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1865155E-13 0202002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1507988E-11 0022002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1130253E-09 0013002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2798793E-13 0004002
  0.2242134E-11-0.1093953E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 3000030
  0.0000000E+00-0.6284919E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 2100030
  0.0000000E+00 0.0000000E+00-0.5116163E-11-0.2986302E-10 0.0000000E+00 2010030
  0.0000000E+00 0.0000000E+00 0.4789936E-13-0.1164922E-10 0.0000000E+00 1110030
  0.5839508E-11-0.2887856E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020030
 -0.1536536E-13-0.5435869E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0120030
  0.0000000E+00 0.0000000E+00-0.1488114E-11-0.8772747E-11 0.0000000E+00 0030030
  0.0000000E+00 0.0000000E+00-0.1395402E-13 0.5474821E-11 0.0000000E+00 2001030
  0.0000000E+00 0.0000000E+00-0.1658550E-13 0.0000000E+00 0.0000000E+00 1101030
  0.5051528E-13 0.1020196E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1011030
  0.1799097E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0111030
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4794192E-11 0.0000000E+00 0021030
  0.8028115E-10-0.1343997E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 3000021
  0.6085467E-10-0.1309946E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 2100021
 -0.9600161E-13 0.3217817E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200021
